pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3169,root,,6,Fri 21 Feb 15:41:11 EST 2020,7,Fri 21 Feb 15:41:01 EST 2020,10,Fri 21 Feb 15:41:00 EST 2020,1,Fri 21 Feb 15:41:02 EST 2020,1,Fri 21 Feb 15:40:33 EST 2020,9,Fri 21 Feb 15:40:38 EST 2020,6,Fri 21 Feb 15:40:51 EST 2020,1,Fri 21 Feb 15:40:01 EST 2020,1,Fri 21 Feb 15:40:49 EST 2020
3179,root,,7,Fri 21 Feb 16:10:20 EST 2020,1,Fri 21 Feb 16:09:45 EST 2020,5,Fri 21 Feb 15:04:27 EST 2020,1,Fri 21 Feb 16:09:58 EST 2020,2,Fri 21 Feb 2020 04:10:37 PM EST,10,Fri 21 Feb 16:10:06 EST 2020,5,Fri 21 Feb 15:04:15 EST 2020,3,Fri Feb 21 21:10:05 UTC 2020,1,Fri 21 Feb 16:09:33 EST 2020
3187,root,,6,Fri 21 Feb 16:32:34 EST 2020,4,Fri 21 Feb 16:33:16 EST 2020,1,Fri 21 Feb 16:32:57 EST 2020,1,Fri 21 Feb 16:33:22 EST 2020,9,Fri 21 Feb 16:32:16 EST 2020,9,Fri 21 Feb 16:32:55 EST 2020,1,Fri 21 Feb 16:32:44 EST 2020,1,Fri 21 Feb 16:32:06 EST 2020,7,Fri 21 Feb 16:33:15 EST 2020
3161,root,,10,Fri 21 Feb 15:16:36 EST 2020,1,Fri 21 Feb 15:16:32 EST 2020,7,Fri 21 Feb 15:16:18 EST 2020,8,Fri 21 Feb 15:16:40 EST 2020,4,Fri 21 Feb 15:16:29 EST 2020,1,Fri 21 Feb 15:15:37 EST 2020,7,Fri 21 Feb 15:16:05 EST 2020,8,Fri 21 Feb 15:16:26 EST 2020,1,Fri 21 Feb 15:16:19 EST 2020
3168,root,,1,Fri 21 Feb 15:37:52 EST 2020,4,Fri 21 Feb 15:37:54 EST 2020,6,Fri 21 Feb 15:37:26 EST 2020,7,Fri 21 Feb 15:38:06 EST 2020,1,Fri 21 Feb 15:36:58 EST 2020,1,Fri 21 Feb 15:37:25 EST 2020,6,Fri 21 Feb 15:37:13 EST 2020,1,Fri 21 Feb 15:37:38 EST 2020,4,Fri 21 Feb 15:37:41 EST 2020
3178,root,,1,Fri 21 Feb 16:06:53 EST 2020,7,Fri 21 Feb 16:07:41 EST 2020,2,Fri 21 Feb 2020 04:07:32 PM EST,1,Fri 21 Feb 16:07:48 EST 2020,2,Fri 21 Feb 2020 04:07:53 PM EST,8,Fri 21 Feb 16:07:31 EST 2020,2,Fri 21 Feb 2020 04:07:19 PM EST,8,Fri 21 Feb 16:07:51 EST 2020,1,Fri 21 Feb 16:07:35 EST 2020
3189,root,,4,Fri 21 Feb 16:38:20 EST 2020,6,Fri 21 Feb 16:39:19 EST 2020,1,Fri 21 Feb 16:38:09 EST 2020,7,Fri 21 Feb 16:39:23 EST 2020,1,Fri 21 Feb 16:38:26 EST 2020,2,Fri 21 Feb 2020 04:39:04 PM EST,1,Fri 21 Feb 16:37:56 EST 2020,1,Fri 21 Feb 16:38:44 EST 2020,8,Fri 21 Feb 16:39:16 EST 2020
3186,root,,6,Fri 21 Feb 16:29:35 EST 2020,1,Fri 21 Feb 16:29:23 EST 2020,10,Fri 21 Feb 16:30:07 EST 2020,1,Fri 21 Feb 16:29:36 EST 2020,9,Fri 21 Feb 16:29:08 EST 2020,9,Fri 21 Feb 16:29:27 EST 2020,3,Fri Feb 21 21:29:59 UTC 2020,1,Fri 21 Feb 16:28:55 EST 2020,1,Fri 21 Feb 16:29:11 EST 2020
3181,root,,4,Fri 21 Feb 16:15:51 EST 2020,1,Fri 21 Feb 16:15:45 EST 2020,1,Fri 21 Feb 16:15:23 EST 2020,6,Fri 21 Feb 16:15:55 EST 2020,8,Fri 21 Feb 16:15:21 EST 2020,8,Fri 21 Feb 16:15:50 EST 2020,1,Fri 21 Feb 16:15:10 EST 2020,3,Fri Feb 21 21:16:21 UTC 2020,6,Fri 21 Feb 16:15:41 EST 2020
3195,root,,9,Fri 21 Feb 16:56:52 EST 2020,1,Fri 21 Feb 16:57:00 EST 2020,3,Fri Feb 21 21:57:33 UTC 2020,10,Fri 21 Feb 16:57:09 EST 2020,1,Fri 21 Feb 16:57:43 EST 2020,9,Fri 21 Feb 16:57:24 EST 2020,3,Fri Feb 21 21:57:20 UTC 2020,1,Fri 21 Feb 16:56:34 EST 2020,1,Fri 21 Feb 16:56:47 EST 2020
3160,root,,8,Fri 21 Feb 15:12:57 EST 2020,4,Fri 21 Feb 15:13:38 EST 2020,1,Fri 21 Feb 15:12:45 EST 2020,8,Fri 21 Feb 15:13:40 EST 2020,1,Fri 21 Feb 15:13:08 EST 2020,10,Fri 21 Feb 15:13:50 EST 2020,1,Fri 21 Feb 15:12:32 EST 2020,2,Fri 21 Feb 2020 03:13:21 PM EST,4,Fri 21 Feb 15:13:26 EST 2020
3157,root,,1,Fri 21 Feb 15:04:35 EST 2020,9,Fri 21 Feb 15:05:08 EST 2020,10,Fri 21 Feb 15:05:29 EST 2020,9,Fri 21 Feb 15:05:21 EST 2020,7,Fri 21 Feb 15:04:55 EST 2020,9,Fri 21 Feb 15:04:30 EST 2020,10,Fri 21 Feb 15:05:16 EST 2020,1,Fri 21 Feb 15:04:20 EST 2020,9,Fri 21 Feb 15:04:56 EST 2020
3193,root,,1,Fri 21 Feb 16:51:17 EST 2020,7,Fri 21 Feb 16:51:41 EST 2020,1,Fri 21 Feb 16:51:43 EST 2020,2,Fri 21 Feb 2020 04:51:49 PM EST,1,Fri 21 Feb 16:50:55 EST 2020,1,Fri 21 Feb 16:50:42 EST 2020,1,Fri 21 Feb 16:51:30 EST 2020,7,Fri 21 Feb 16:51:05 EST 2020,7,Fri 21 Feb 16:51:28 EST 2020
3166,root,,10,Fri 21 Feb 15:31:16 EST 2020,1,Fri 21 Feb 15:30:52 EST 2020,5,Fri 21 Feb 14:25:38 EST 2020,10,Fri 21 Feb 15:30:52 EST 2020,5,Fri 21 Feb 14:25:18 EST 2020,1,Fri 21 Feb 15:31:44 EST 2020,10,Fri 21 Feb 15:31:45 EST 2020,3,Fri Feb 21 20:31:11 UTC 2020,1,Fri 21 Feb 15:30:39 EST 2020
3194,root,,1,Fri 21 Feb 16:53:28 EST 2020,7,Fri 21 Feb 16:54:06 EST 2020,9,Fri 21 Feb 16:54:32 EST 2020,7,Fri 21 Feb 16:54:19 EST 2020,2,Fri 21 Feb 2020 04:54:13 PM EST,2,Fri 21 Feb 2020 04:53:40 PM EST,9,Fri 21 Feb 16:54:20 EST 2020,1,Fri 21 Feb 16:53:48 EST 2020,7,Fri 21 Feb 16:53:53 EST 2020
3159,root,,1,Fri 21 Feb 15:10:22 EST 2020,4,Fri 21 Feb 15:10:43 EST 2020,1,Fri 21 Feb 15:10:01 EST 2020,7,Fri 21 Feb 15:10:47 EST 2020,8,Fri 21 Feb 15:10:07 EST 2020,6,Fri 21 Feb 15:10:20 EST 2020,1,Fri 21 Feb 15:09:48 EST 2020,8,Fri 21 Feb 15:10:41 EST 2020,4,Fri 21 Feb 15:10:30 EST 2020
3174,root,,6,Fri 21 Feb 15:55:57 EST 2020,9,Fri 21 Feb 15:56:04 EST 2020,1,Fri 21 Feb 15:55:34 EST 2020,2,Fri 21 Feb 2020 03:56:08 PM EST,1,Fri 21 Feb 15:54:56 EST 2020,1,Fri 21 Feb 15:56:16 EST 2020,1,Fri 21 Feb 15:55:22 EST 2020,6,Fri 21 Feb 15:55:27 EST 2020,8,Fri 21 Feb 15:56:00 EST 2020
3164,root,,6,Fri 21 Feb 15:25:44 EST 2020,9,Fri 21 Feb 15:25:40 EST 2020,1,Fri 21 Feb 15:25:04 EST 2020,4,Fri 21 Feb 15:25:46 EST 2020,7,Fri 21 Feb 15:25:33 EST 2020,1,Fri 21 Feb 15:25:23 EST 2020,1,Fri 21 Feb 15:24:51 EST 2020,8,Fri 21 Feb 15:25:17 EST 2020,4,Fri 21 Feb 15:25:33 EST 2020
